var1,var2,var3,var4,var5
-0.078595,0.1761,-0.12221,-0.25349,-0.032164
-0.12524,-0.05074,-0.10721,-0.068225,-0.21548
-0.15729,0.15972,0.010054,0.1965,0.025884
-0.027269,0.025524,0.13049,-0.13269,-0.19375
-0.17695,-0.036431,0.025027,-0.24867,-0.081379
-0.062738,0.14628,-0.01858,-0.23196,-0.016755
0.14566,0.020266,-0.012891,0.022184,-0.11851
-0.2246,0.012925,-0.058218,0.25513,-0.07811
-0.063343,-0.038904,-0.066169,-0.10479,-0.081397
0.12439,0.031047,-0.056515,0.080079,-0.21033
0.016844,-0.0019631,0.059912,0.1243,0.0058201
0.099036,-0.01002,-0.19529,-0.0022202,-0.076498
-0.070604,-0.088585,-0.076066,0.03194,0.14892
0.14316,0.17989,-0.051715,0.014505,0.18658
0.01401,-0.14569,0.049965,0.12259,-0.015314
-0.011024,0.0079284,0.095762,0.089374,-0.15676
-0.032925,-0.13325,-0.1277,0.068179,-0.017778
0.057414,-0.064577,0.12363,-0.072427,-0.1889
0.077947,0.0094306,0.0053579,0.269,0.010852
-0.029782,-0.024521,-0.046468,0.15192,-0.13733
-0.1075,0.0034327,-0.058141,-0.030201,-0.0052596
0.11193,0.12621,-0.12341,-0.15589,-0.0514
0.17885,-0.11191,-0.068271,-0.024324,-0.0049337
-0.15988,-0.02783,-0.092089,0.22391,0.14393
-0.20515,0.20265,-0.11011,-0.2058,-0.062016
-0.21769,-0.046273,0.030211,-0.07968,0.010149
-0.071864,0.18482,0.044302,-0.16969,0.028605
-0.18072,-0.068982,-0.021279,-0.05353,-0.13933
0.15862,0.042727,0.093201,-0.082136,-0.23172
-0.1613,0.038916,-0.10704,0.30469,0.023571
0.048886,0.050399,-0.081594,0.021231,-0.10877
-0.19879,-0.17644,0.08594,-0.025472,0.056705
0.077633,-0.016936,0.035368,0.021206,-0.042502
0.044006,-0.052737,0.093883,-0.062753,0.10979
-0.070426,-0.10192,0.01334,-0.046429,0.051297
0.10699,0.17662,0.11955,0.065674,0.047245
-0.011008,-0.012011,0.053338,-0.046789,0.027652
0.20573,0.070745,0.035972,0.015837,0.17762
-0.22828,-0.080252,-0.059055,-0.012029,-0.11046
-0.031645,0.0822,-0.033203,-0.055734,-0.086238
-0.047011,0.12338,-0.12647,0.0039727,-0.04953
-0.081338,0.089141,0.013299,-0.023242,0.047783
0.00042029,0.14746,-0.04212,0.0014231,0.15612
-0.13323,0.036388,0.023255,0.15211,-0.12425
0.094821,0.091741,-0.072435,-0.1524,-0.080341
-0.13547,-0.066751,-0.080135,0.18423,0.13347
-0.00036309,0.078268,0.054818,0.055344,0.061945
-0.29948,-0.11967,-0.063182,0.069163,0.10427
-0.086651,0.16493,-0.012674,-0.083634,0.077784
-0.12636,0.272,-0.075433,-0.13182,0.062643
-0.18839,-0.005247,-0.091541,-0.013719,-0.02972
-0.0591,0.15286,-0.066386,0.05779,-0.11272
0.061331,0.18958,-0.26054,-0.12809,0.0010713
0.080353,0.0369,-0.012688,-0.12461,0.033524
0.07363,0.14168,-0.059345,-0.025795,0.07613
-0.11076,0.045904,-0.0085393,-0.096682,-0.0028196
-0.00083213,-0.012814,-0.011524,-0.22713,-0.04245
-0.13073,0.071743,-0.018783,0.13152,-0.088037
0.11363,0.040677,-0.08475,-0.15818,-0.089993
-0.0076033,-0.062971,-0.23017,-0.0010428,-0.019407
0.19746,0.068296,-0.075578,-0.054742,0.24124
0.10427,0.0085212,0.069724,-0.027808,-0.047729
0.019512,0.038006,-0.055939,0.041762,0.05999
0.12816,0.12386,-0.058004,-0.017853,-0.065736
-0.082375,-0.074347,-0.070561,-0.066109,-0.0025555
-0.11686,0.11981,-0.0020705,-0.070507,0.16667
-0.10733,0.16299,-0.058305,-0.14198,-0.12264
0.04442,0.067911,-0.23072,-0.0084811,-0.052599
0.1577,0.11017,-0.19894,0.086081,0.1428
-0.13961,0.076209,-0.033614,0.18919,0.034887
-0.17599,0.13959,0.018814,-0.13773,-0.049509
-0.20525,0.16593,0.13951,-0.21289,0.035063
-0.11467,0.056482,0.0096069,-0.24474,-0.10905
-0.072653,-0.074524,-0.0048254,-0.065381,0.10977
0.20348,0.13233,0.0089086,-0.0015152,0.057783
-0.00032368,-0.049938,-0.087613,0.023829,0.14765
0.047977,-0.073678,0.044677,0.044892,0.062442
0.055991,-0.13783,-0.15231,0.15785,0.01652
-0.074181,-0.087139,-0.11367,0.13284,0.13624
-0.05285,0.037685,0.14163,0.05166,-0.0080202
-0.04823,0.087288,-0.016708,0.0075787,-0.069344
-0.061935,0.15776,-0.17509,0.009048,-0.096766
-0.053455,0.03509,0.09644,-0.084475,0.071759
-0.14481,0.0016599,-0.072845,-0.026632,-0.031269
-0.17977,0.0081918,0.056492,-0.11751,0.08953
-0.13459,0.16562,-0.087174,-0.056851,-0.11351
-0.10571,0.16871,-0.061241,-0.1545,0.067971
-0.013631,0.085649,-0.14517,-0.13371,0.0060467
0.12161,-0.19546,0.1023,0.03259,0.17078
0.15763,-0.12561,0.14616,0.099674,-0.079511
0.19646,-0.084114,-0.009055,0.087651,-0.064942
0.188,-0.28279,0.081662,0.1746,0.056824
0.22089,-0.31128,0.11447,0.11101,0.10453
-0.069075,-0.10208,-0.17226,0.15767,0.11838
0.10263,-0.028088,0.076186,-0.07237,-0.023317
0.080532,0.0090832,-0.061726,0.035846,-0.15474
-0.0018021,-0.067418,0.13791,0.050343,0.061997
0.033639,0.01331,-0.050609,0.06344,-0.040203
0.033776,0.14491,0.056335,0.057046,-0.071326
0.083424,-0.0013209,-0.10077,-0.087261,0.10846
0.1184,0.068715,-0.090277,-0.028729,-0.017056
-0.079226,-0.10018,-0.092466,-0.013263,0.028809
0.042631,-0.16165,0.0090881,-0.080865,-0.0012034
0.16127,-0.0091748,-0.11957,0.003332,-0.16409
0.03301,-0.18573,0.013442,0.017159,-0.0049227
-0.048346,-0.0835,-0.033767,0.17868,0.072656
0.14054,0.086611,0.13615,-0.039724,-0.10648
0.12766,-0.12097,0.079023,0.084063,0.081009
0.20654,-0.14617,-0.14524,0.13899,-0.082255
-0.074782,-0.1467,0.17398,0.011243,0.015346
0.045137,-0.1095,0.07446,-0.14785,0.071013
-0.012001,-0.1286,-0.068208,0.10287,-0.0030432
0.14801,-0.055268,0.030109,-0.076913,0.30521
0.19042,-0.06608,0.00251,0.1558,0.069383
0.00095959,-0.30246,0.078293,0.033288,0.12247
0.28168,-0.14269,0.14308,0.12812,0.085151
0.17283,0.016465,0.012204,0.27248,0.094927
-0.19422,-0.1983,-0.10071,0.1974,0.045071
-0.14113,0.04659,-0.0033567,-0.064033,0.045086
-0.15256,0.043052,0.15298,-0.10521,0.20085
-0.092125,0.15396,0.021793,-0.16429,-0.10575
0.041998,-0.022777,-0.053304,-0.20738,0.072752
0.13212,-0.12121,0.23347,-0.0016686,-0.016229
0.18133,-0.25253,0.039721,0.16456,0.041672
0.17564,-0.053963,0.012339,0.15641,-0.10137
0.079207,-0.066578,0.1028,0.17471,-0.060405
0.094202,0.073431,-0.082829,0.14896,0.18215
-0.048669,0.015469,0.0047127,-0.0196,-0.017724
-0.078171,-0.11561,-0.091168,-0.1867,0.041319
0.17625,-0.015765,-0.052325,0.028087,0.017869
-0.049272,-0.11631,0.081702,0.17787,0.077622
-0.022331,-0.10232,0.025584,0.053549,-0.050042
0.15901,0.072838,0.0011988,0.061522,0.033074
-0.09063,-0.17474,0.13148,0.094621,0.03137
0.020013,-0.091426,0.07662,-0.028863,-0.10756
0.22809,0.0038633,0.047672,-0.054672,0.062518
0.031224,-0.079968,0.05707,0.25922,-0.07662
-0.066619,0.070641,0.069204,-0.0084253,-0.024313
0.02407,0.0303,0.15577,0.015181,-0.18654
-0.029274,-0.037413,0.10367,0.013798,-0.13635
-0.0071764,0.16431,-0.011606,-0.096365,0.029479
0.098537,0.058615,-0.1467,0.053102,0.20843
0.077279,0.066629,-0.064943,-0.023928,-0.078564
-0.062732,-0.093236,0.074057,0.010769,0.12135
0.056179,0.016886,-0.14822,-0.10787,0.08237
0.026074,-0.023609,0.027524,-0.071825,0.0086359
-0.053259,-0.089325,0.069236,0.12351,0.078058
0.16758,0.0092853,-0.066259,-0.0088357,-0.073868
-0.016737,-0.056442,-0.02236,0.25219,-0.057556
0.06446,-0.042842,-0.050269,-0.02608,0.033996
-0.14394,-0.029812,-0.060807,-0.0099685,0.10619
0.1504,-0.10221,-0.055525,-0.047391,-0.013232
0.13451,-0.079289,-0.075124,0.12994,-0.10376
0.012154,0.029727,-0.034211,0.18934,0.093242
0.013874,0.072183,0.013186,0.065441,0.06426
-0.15969,0.056798,-0.13659,0.046431,0.10056
-0.0691,-0.02469,-0.16305,-0.021468,-0.19914
0.02071,-0.023376,-0.013926,-0.069331,-0.035569
0.17777,0.074866,0.10646,0.09653,-0.015905
-0.081585,-0.026417,-0.25167,0.23333,0.055155
0.077589,0.09354,-0.038402,-0.20817,0.058846
-0.18299,-0.097075,0.0044992,0.0027478,0.0053571
0.18722,0.037112,0.11672,-0.027586,0.074629
0.033727,-0.20684,-0.044571,0.12054,0.010398
0.050522,-0.34464,0.10424,0.029843,0.05759
0.19701,-0.035382,0.16682,0.22052,0.088245
-0.15413,-0.17287,0.091401,0.1428,-0.042527
0.092685,0.069886,-0.032449,-0.00046232,-0.06659
0.025919,0.051866,-0.020146,-0.050385,0.22025
-0.081271,0.052261,0.010461,0.14709,-0.041118
-0.031447,0.18564,-0.040288,-0.14743,-0.0034108
-0.053188,0.10584,0.1357,-0.095926,-0.12707
-0.059409,0.12571,-0.14877,-0.092945,-0.19216
0.06483,0.085803,0.13166,0.051382,-0.0127
-0.20741,-0.012272,-0.04521,0.051427,0.17125
0.32521,0.3309,0.14149,-0.17506,-0.15626
-0.16252,-0.059924,-0.11089,0.22306,-0.016149
0.059063,0.013474,0.051239,-0.021211,-0.068695
-0.11162,-0.11139,0.11613,0.05992,-0.075421
0.11908,-0.057392,-0.048993,0.022711,-0.17989
-0.061186,-0.081073,0.056015,-0.034545,-0.15941
0.043335,0.00095766,-0.057491,0.029205,0.0074062
0.099632,-0.047568,-0.20059,0.18963,-0.15477
0.037151,-0.084824,0.053932,0.014675,-0.037524
0.068835,0.15229,-0.13999,-0.050709,-0.0012344
0.083155,0.083793,-0.13228,0.053595,0.070605
-0.076846,-0.18504,0.15399,0.078008,0.016756
-0.00086096,-0.05638,0.057637,-0.10886,0.062115
-0.025462,0.10809,0.038091,-0.15343,0.16424
-0.16037,-0.069205,-0.038646,-0.14479,0.026641
-0.14638,0.15105,0.06923,-0.1333,0.064695
0.061993,0.0093232,-0.018521,-0.25877,0.073134
0.19297,0.1624,0.055327,-0.019141,-0.26212
-0.051799,0.0029829,-0.059187,-0.025636,0.15388
-0.099712,-0.10618,-0.058082,0.097762,0.087371
-0.07096,-0.11877,-0.13382,0.17326,-0.0021845
-0.084117,0.10431,0.068685,-0.12471,-0.0057509
-0.10966,0.1056,0.26686,0.0152,0.076096
-0.058037,0.011752,-0.10753,-0.26621,-0.032373
-0.19999,0.075115,0.082213,-0.10184,-0.043908
-0.061703,0.20693,-0.10841,-0.094873,-0.069621
-0.32686,-0.12213,-0.21224,-0.072766,0.10285
-0.11769,0.044807,0.063024,-0.042936,-0.080458
-0.018454,0.068292,-0.10623,-0.092249,-0.023119
0.094577,0.069504,-0.026359,-0.13031,0.041058
-0.15571,-0.22921,0.06582,-0.072757,0.067163
0.10591,0.13807,-0.0042607,0.039632,0.0091901
0.18846,0.0574,-0.06895,-0.045357,0.038698
0.090552,-0.10597,-0.084631,0.24527,0.026184
-0.12012,-0.27945,0.049582,0.034885,0.12156
0.10497,0.042984,0.13585,-0.05853,-0.010086
0.041409,0.030358,0.18337,0.087285,-0.049826
-0.029342,-0.089979,0.075741,0.019399,-0.16971
0.083075,0.042345,0.15433,0.0047484,-0.016832
0.048973,0.062667,-0.059327,-0.1363,0.09855
-0.17121,-0.0013403,0.054378,0.021244,0.11448
-0.057559,0.049097,-0.022759,-0.16063,0.082209
-0.032541,0.077736,-0.0032959,0.15579,0.06924
-0.038675,0.2085,-0.011419,0.0020143,-0.032475
-0.072747,-0.044922,0.10881,0.020812,0.076314
0.071936,0.092945,0.060416,-0.089317,-0.097205
-0.247,0.037785,-0.03054,-0.033674,0.068664
0.26794,-0.040875,-0.18696,-0.19926,-0.06591
-0.070592,-0.33812,-0.14652,0.26106,-0.079091
0.047909,-0.14802,0.17493,-0.057976,-0.057596
-0.16234,-0.0055255,-0.028796,0.057144,0.29282
-0.12628,0.24597,-0.010521,0.087742,-0.099329
0.11622,-0.052746,0.07729,-0.051471,-0.06733
0.095274,0.14316,0.0092894,0.18634,0.098164
-0.16495,-0.1347,0.031566,-0.12023,-0.043903
0.020426,-0.052484,0.13208,-0.022472,-0.080756
0.029459,-0.070532,0.015693,0.19592,-0.2137
-0.14522,-0.042186,0.072666,0.018221,0.058494
-0.030024,-0.043139,-0.01186,0.032658,0.053108
0.033564,-0.075304,0.0388,-0.022729,-0.075654
-0.024699,0.19026,0.14004,0.097492,0.13469
-0.056642,-0.079684,-0.11113,-0.27685,-0.036972
0.090096,-0.046584,-0.041427,0.023934,-0.065566
-0.09375,-0.12381,0.053898,-0.045833,0.057538
0.061994,0.13269,0.026727,0.083271,-0.067921
0.058708,0.027474,-0.1816,0.10927,-0.0044187
-0.10341,0.036002,0.042057,0.055539,-0.039678
0.030999,-0.076658,-0.067975,0.11516,-0.05235
0.1634,0.0033413,-0.044456,0.0031741,0.001964
-0.019256,0.066374,-0.089943,-0.026383,0.06964
0.012837,0.14914,-0.27211,-0.043925,0.033244
-0.14968,-0.041575,0.049653,0.031797,0.030252
-0.16154,0.13206,0.029682,0.10349,0.047612
-0.21597,0.16429,-0.027667,-0.11943,-0.020123
-0.1345,0.090635,-0.10295,-0.32212,0.041457
-0.25849,0.25617,-0.076221,-0.11186,-0.063852
-0.11847,0.16569,-0.17582,-0.42568,-0.062706
-0.10432,0.23091,-0.065879,-0.073296,0.043944
-0.25513,0.16038,-0.046218,-0.23082,-0.027991
-0.16439,0.37548,-0.052169,-0.099914,0.078649
-0.044323,-0.009997,-0.11946,-0.34555,-0.032302
0.080784,0.050504,-0.10678,0.1631,-0.067577
0.1389,-0.032055,0.092024,0.10666,0.34254
0.054329,-0.14119,0.13187,0.045661,-0.019605
0.04134,-0.069924,0.057353,0.14894,-0.10273
0.11272,-0.12285,-0.078284,-0.27944,0.025945
0.16178,-0.067348,0.026126,0.085992,0.087809
0.13727,-0.058484,0.010058,-0.048689,0.090456
-0.084983,-0.13331,-0.096443,0.13677,-0.10877
0.014781,0.068481,0.1203,-0.076327,0.00083128
-0.091877,-0.12159,0.070264,0.03114,0.091774
-0.034868,0.13331,-0.10027,0.017532,0.024803
-0.23203,0.11549,0.14289,0.073194,-0.0094256
-0.064688,0.099571,-0.10674,-0.20938,0.0017304
-0.074519,0.26259,0.029373,-0.016685,-0.03303
-0.12741,-0.016229,0.090496,-0.2061,-0.049776
-0.084485,0.22072,0.090921,-0.085029,-0.022373
-0.064854,0.02506,-0.10822,-0.012284,0.035256
0.022348,0.16179,-0.11265,0.020323,0.10624
0.085975,0.029273,-0.031975,0.044858,-0.073246
-0.22435,0.0037866,-0.0451,0.0073853,-0.0048324
-0.029083,0.16136,-0.10337,-0.14569,-0.12343
-0.06192,-0.068238,-0.1344,-0.10036,-0.0031905
-0.080249,0.0036668,-0.038068,0.060212,0.056895
0.10687,-0.12028,-0.14297,0.15531,-0.075278
0.078514,-0.0087225,0.0085354,-0.065414,0.0089256
-0.02999,0.15456,0.16512,0.075419,-0.048799
-0.057531,0.062174,-0.12974,0.039519,-0.021607
-0.17832,-0.061741,0.10306,-0.052423,0.13613
-0.056928,0.088365,-0.20062,-0.046714,-0.19854
-0.15219,0.077661,0.15256,-0.066358,-0.0087312
0.058422,0.10405,-0.020898,-0.11053,-0.093848
0.015668,-0.038759,-0.0028042,0.15881,-0.078449
-0.036869,0.03012,0.047239,0.042617,0.18058
-0.11354,-0.00067449,-0.063807,-0.10791,-0.043836
0.16669,-0.019341,0.042945,-0.1836,-0.10383
0.13064,-0.14178,-0.029337,0.029623,0.13721
-0.094485,-0.064348,-0.047209,0.14964,-0.14322
0.18662,-0.0033417,0.21294,-0.098374,-0.10911
0.068782,-0.19406,0.030722,0.13835,0.07035
0.10132,-0.067889,-0.048465,0.016682,0.17224
-0.16355,-0.15916,0.040384,0.11239,-0.035085
0.059387,0.029895,0.11496,-0.0016694,-0.0755
-0.2265,0.016146,0.20153,0.071968,-0.021018
0.1123,0.12914,0.17018,-0.089358,0.033859
0.13614,0.040806,0.22841,-0.098712,-0.10916
0.13208,-0.11078,-0.00036318,0.15541,0.049426
0.063321,-0.039044,-0.084957,0.088953,0.145
0.062495,0.23124,0.12658,0.21618,0.031744
-0.20287,-0.0636,0.11935,-0.12652,0.098651
0.046316,-0.0070776,0.10624,-0.20642,-0.012349
-0.07629,0.0033948,-0.010922,-0.12275,0.11362
0.092696,0.081292,-0.033293,-0.22814,-0.098379
0.016056,-0.021307,-0.015683,0.040869,0.1304
0.10775,-0.17437,0.0032933,-0.18902,0.20295
0.24913,0.045987,0.054242,0.17036,-0.019463
0.13219,-0.15498,-0.16345,0.20372,0.19918
0.14563,-0.35739,0.11636,0.33421,-0.18678
0.32878,-0.01774,-0.04705,0.10038,-0.2104
0.31981,-0.28256,0.0049806,0.13166,0.078381
0.18411,-0.34283,0.038774,0.23062,0.010126
0.20344,-0.21779,-0.072311,0.14366,-0.038118
-0.0022114,-0.062979,-0.002358,0.2054,-0.0044479
0.066776,0.054512,0.014406,-0.10817,-0.030541
-0.1104,0.023434,-0.049095,-0.052609,0.068756
0.060854,-0.057792,-0.0053874,-0.0080357,-0.024281
0.22085,-0.06593,0.068295,-0.076203,-0.060653
0.11448,-0.054699,0.038663,0.34408,-0.01745
-0.011767,0.037918,-0.074436,0.29257,-0.038655
-0.048091,0.12445,-0.083711,0.078349,0.077446
-0.16685,0.12611,0.016753,-0.11075,-0.07028
-0.081913,0.12668,-0.10031,-0.083361,-0.037345
-0.151,-0.041814,-0.074072,-0.15312,0.094961
-0.12714,0.082549,0.057909,-0.16193,0.014221
-0.10676,-0.012347,-0.15762,-0.17917,0.15248
-0.17351,-0.013782,-0.11376,0.025843,-0.10782
-0.073559,0.15696,0.095051,-0.19259,-0.045202
-0.039667,0.059247,0.16491,0.053476,0.12228
-0.23703,-0.0064455,-0.032254,-0.14331,-0.084985
0.027723,-0.022163,0.11795,0.049427,-0.034235
0.1942,0.14351,0.010983,-0.02061,0.089369
-0.085007,-0.093208,0.099968,-0.039832,-0.040613
0.10806,-0.15527,0.10612,-0.02873,-0.02754
0.068332,-0.11609,0.016169,0.046586,-0.062666
0.16106,-0.051915,0.061952,0.11969,-0.0070476
0.017089,-0.045219,-0.023051,0.14537,-0.084765
0.02441,-0.003396,0.14427,0.19466,-0.02009
-0.060956,-0.11725,-0.057043,0.013312,-0.12098
-0.013003,0.068014,0.1589,0.097028,-0.07263
-0.22972,-0.023125,0.025407,-0.018493,-0.062466
-0.093005,0.1557,0.14173,-0.046403,-0.25351
-0.165,-0.037937,-0.11257,0.053154,0.022344
-0.01543,0.064871,-0.18468,-0.10247,-0.08574
-0.045385,-0.062174,0.057119,-0.056611,0.022836
0.073635,0.016641,0.01175,0.084099,0.086121
-0.11837,-0.16151,0.13358,0.0049191,0.027814
0.063937,0.010664,0.035729,-0.057996,0.090059
0.065522,-0.10619,0.064856,-0.10187,-0.10701
-0.0646,-0.06929,0.06479,0.15184,-0.047583
-0.065727,0.039353,0.073716,-0.12882,-0.051045
-0.020749,-0.0056925,-0.029147,-0.094967,0.15381
-0.18373,0.019763,0.17875,-0.043958,0.017424
-0.24675,-0.067531,-0.15016,0.059883,0.049704
-0.07463,0.13929,0.19976,-0.19303,0.010754
0.010707,-0.064355,-0.14206,-0.037619,0.049538
-0.11511,0.092411,-0.033447,-0.16236,0.024199
0.069378,0.04492,0.12762,-0.0055841,-0.15298
-0.088746,-0.032494,0.1132,0.074493,-0.12935
0.13322,0.058769,0.091213,-0.09482,-0.11457
-0.094282,0.050912,-0.21113,0.054267,-0.038085
-0.084142,-0.0026238,-0.034986,-0.035597,-0.085851
-0.10978,-0.10722,-0.10714,0.09276,-0.057657
-0.13768,-0.049778,0.045592,-0.039344,-0.0097672
-0.042872,0.19438,-0.06434,-0.1364,-0.20616
-0.10186,0.016985,0.026828,-0.12568,-0.12269
-0.2245,0.33866,0.035793,0.14964,0.025794
-0.32682,0.26259,-0.089476,-0.075323,0.069307
-0.10367,0.23801,-0.057174,-0.045457,-0.062301
-0.23816,-0.038858,-0.018833,-0.19335,-0.17668
-0.065855,0.1773,0.10187,-0.11732,-0.10872
-0.13379,-0.08874,-0.0028389,-0.15439,-0.073591
-0.038804,0.026209,0.049567,-0.049926,0.10185
-0.057172,0.078056,-0.11619,-0.14622,-0.19713
-0.096201,0.034608,-0.036622,-0.012788,0.018962
-0.13992,0.21433,0.10254,0.013936,-0.05218
0.030812,0.1699,0.086144,-0.19838,0.10016
-0.081112,-0.061489,-0.12482,-0.099346,-0.1562
-0.052416,-0.064645,0.098318,0.12719,-0.065101
0.0015962,-0.076825,0.11277,-0.14666,0.12938
0.095675,-0.2032,-0.044178,-0.020771,0.05275
0.22434,-0.08515,-0.028837,-0.16073,-0.046859
0.1905,-0.19874,0.070708,0.17145,-0.12007
0.09368,-0.040767,0.076003,0.20876,0.033619
-0.058267,-0.0057102,0.024229,0.028784,-0.13997
-0.006991,-0.057247,0.16267,0.018017,0.17206
0.03213,-0.033567,-0.050643,-0.046784,-0.040668
0.15969,-0.13645,0.076778,0.013546,0.15409
-0.0499,-0.069308,-0.083474,0.060905,0.020736
-0.031895,0.051023,0.011293,0.024789,-0.15296
-0.062079,-0.028705,-0.010558,-0.035268,0.076274
0.011155,0.14803,0.11968,-0.16541,-0.12547
-0.13863,0.034095,-0.1416,-0.0079522,0.040671
-0.056139,0.032365,0.16044,-0.10559,0.049851
-0.078513,0.15375,-0.19551,-0.087243,-0.0080727
-0.27647,0.3715,-0.043542,0.14397,0.0535
