var1,var2,var3,var4,var5
-0.21435,0.045961,-0.10511,-0.20712,-0.2443
-0.11816,0.17248,0.071993,-0.13099,-0.1538
-0.22615,0.090005,-0.0087715,0.076497,0.027638
-0.077468,0.13724,-0.037908,-0.19845,0.06008
-0.088426,0.084927,0.014141,-0.16072,-0.11347
-0.10632,-0.16051,0.047259,0.013879,0.12011
-0.11651,0.14594,-0.12576,-0.077993,-0.038011
-0.25162,0.1328,-0.020071,-0.10362,-0.16662
-0.054313,0.10391,0.12748,-0.020433,-0.050573
-0.033827,0.16147,0.11787,-0.042872,0.22507
0.012067,0.17143,-0.068784,-0.20055,0.10294
-0.0049001,0.09126,-0.10624,-0.097953,0.11199
-0.078525,0.1706,-0.091219,0.16944,-0.17418
-0.32771,0.085826,0.15845,0.020852,0.0998
-0.12206,0.19623,0.017127,-0.30883,0.11292
-0.14087,0.13706,-0.062268,0.075522,0.1346
-0.011047,0.051661,-0.14699,-0.074563,0.092245
-0.036382,-0.13248,0.19477,-0.14368,0.15772
0.12213,0.024119,0.030007,0.055698,-0.047208
0.067386,-0.0031106,0.088208,-0.052157,0.042101
0.0015674,0.15795,-0.17599,0.10014,-0.047338
-0.16816,0.15406,0.072871,0.04948,0.22052
-0.027295,-0.013519,-0.023791,-0.22492,0.0078956
-0.0091736,0.067042,0.080548,0.15184,-0.059176
0.038439,-0.097427,0.095827,0.075738,-0.077002
0.04694,0.15554,-0.13036,0.075171,-0.093628
-0.13948,0.08585,0.031608,0.08812,0.1467
-0.19051,0.0034765,-0.10853,-0.074812,0.12925
-0.027409,0.060002,0.013447,-0.23112,-0.10817
-0.023255,-0.087174,-0.13178,0.19232,0.059723
-0.063789,-0.094703,-0.026988,-0.074274,-0.12117
0.1903,0.082473,0.028051,0.014917,-0.10724
-0.061377,-0.067551,-0.10098,0.1811,-0.11404
0.081089,-0.03791,0.1356,0.034223,-0.085547
0.020428,-0.035242,0.088406,-0.020675,0.073627
-0.016351,0.058435,0.10063,0.21045,-0.085106
-0.087123,0.21304,-0.082679,-0.022796,-0.023894
0.0078324,0.12379,-0.28015,0.032433,-0.15711
-0.034488,0.047974,0.032212,0.11857,-0.17181
0.033876,0.093168,0.16581,-0.082298,-0.091219
-0.09467,-0.037435,0.09438,-0.017551,-0.044704
-0.0088084,-0.031602,-0.0016067,0.054405,-0.087783
-0.085093,0.06883,-0.030046,0.036078,0.14312
-0.016194,-0.10242,-0.2089,-0.16533,0.0094218
-0.046547,-0.10838,0.014149,0.032524,0.18395
0.049613,-0.023125,0.0030242,-0.22656,-0.030488
-0.055788,-0.03565,0.085963,0.059106,-0.19232
-0.1327,-0.2659,-0.048646,-0.17404,-0.066222
-0.018631,-0.048651,0.13523,0.15559,0.16412
0.22852,-0.10219,-0.025008,0.23027,0.034779
-0.11382,-0.1317,-0.068912,0.31141,0.18806
0.078823,-0.094758,0.12289,0.044266,-0.081246
-0.015056,0.032002,-0.11529,-0.097989,-0.11199
-0.045118,0.062389,-0.20761,-0.015887,-0.12812
0.023036,0.052933,0.012752,0.055359,-0.0026126
-0.1214,0.057175,0.13981,-0.054384,-0.15829
-0.095788,0.32229,-0.03967,-0.17777,-0.086339
-0.22623,-0.0022004,-0.0093629,-0.050578,-0.14026
-0.15394,0.25713,0.086065,-0.1313,-0.11972
-0.15067,0.14363,0.025207,-0.26896,0.12533
-0.14981,0.2487,0.034415,-0.11069,-0.059654
-0.18974,-0.080117,-0.15483,-0.051396,0.098347
-0.011226,0.025868,0.060223,0.01587,-0.16636
0.07282,0.022566,-0.00013783,-0.0060427,-0.03001
-0.015451,0.050064,0.028896,0.15199,0.023712
-0.1626,0.076399,-0.061079,-0.13986,-0.039443
0.047562,-0.040576,0.049959,-0.14124,-0.059854
-0.054041,-0.070126,0.11374,-0.0053971,-0.0050262
-0.10776,-0.086732,-0.011606,0.040706,-0.004021
-0.055851,0.019158,0.098326,-0.053265,0.13299
-0.10939,-0.11391,0.025794,-0.072948,-0.017352
0.033556,0.19702,-0.090194,-0.00021613,0.08676
-0.14862,0.0087664,0.091966,-0.13147,0.042638
-0.078382,0.10538,0.070763,0.12586,-0.17742
-0.033987,0.031995,-0.042795,-0.10435,-0.14105
-0.018436,0.074298,-0.021386,0.23278,-0.16795
-0.024702,0.16575,-0.13665,-0.1844,0.011096
-0.13478,-0.040519,-0.15425,-0.0029029,-0.1469
-0.028684,-0.083538,-0.0066518,-0.15083,0.10316
0.014587,0.092997,-0.074476,0.082319,0.17024
-0.23224,-0.026847,-0.0079964,-0.12396,0.21138
-0.051527,0.29676,-0.095627,-0.13306,-0.088226
-0.36842,-0.0094348,-0.082825,-0.090848,-0.16263
-0.059929,0.24925,0.034642,-0.18073,-0.01596
-0.052192,0.024728,-0.015814,0.0247,-0.14518
0.076217,0.069247,0.18992,0.018635,0.030566
-0.072325,0.15364,-0.072052,-0.040223,-0.018497
-0.071601,-0.050815,-0.0070049,-0.11223,0.16611
-0.03151,-0.0055739,0.12117,-0.060423,0.071314
-0.0018348,-0.1179,-0.048684,-0.017184,0.038846
0.23485,0.011475,0.11532,-0.054719,-0.10152
-0.012539,-0.10532,0.029582,-0.0013089,-0.017108
0.25995,0.044417,0.10588,-0.11408,-0.0092786
-0.12177,-0.13137,0.012646,0.2623,0.0087879
0.11386,-0.047197,-0.13076,0.10647,0.036857
0.13835,-0.033578,-0.14194,0.13439,0.018631
0.065172,-0.063219,-0.1112,0.15815,-0.045172
0.025979,-0.15778,-0.068387,-0.20998,0.052884
0.037598,0.0055046,-0.088981,-0.00082507,-0.090603
-0.057753,-0.023018,0.013376,0.036153,0.1559
0.11133,0.027761,0.0040706,0.0057612,0.0083736
0.11022,0.085786,0.031024,0.10945,-0.0046498
-0.2241,-0.031052,-0.20878,-0.011512,0.2193
0.076881,-0.024466,-0.038914,-0.11926,-0.14318
0.029327,-0.022417,-0.058683,0.010644,0.058641
0.083628,-0.0098013,-0.035063,0.10692,-0.017179
0.028947,0.021921,0.059131,0.11665,-0.014409
0.16926,-0.017511,-0.016281,0.0044032,-0.098479
0.012064,-0.036798,0.099221,-0.065762,0.012687
-0.11938,-0.24495,0.13682,0.11093,-0.0099358
0.25178,0.022427,0.083821,0.059814,-0.057657
-0.13133,-0.059752,-0.010296,-0.011719,-0.026287
0.033089,-0.062773,-0.071037,-0.033209,0.00074341
-0.036962,-0.040431,0.070765,-0.10276,0.024785
0.027666,-0.048073,-0.031236,-0.037471,-0.033169
-0.035471,0.025249,0.074824,-0.055804,0.069711
-0.17512,-0.002561,0.028409,-0.13094,0.091397
-0.10117,-0.051296,0.15131,-0.021867,0.063308
0.36193,-0.10712,0.071593,-0.034258,0.11297
0.25366,-0.071441,0.052676,0.08997,-0.026138
0.11749,-0.035038,0.18924,-0.065941,-0.07662
0.026484,0.077288,-0.098383,0.14891,0.0047231
0.15669,0.050325,-0.04421,-0.024217,0.096615
0.1047,-0.042906,0.17037,0.006029,0.22229
-0.047571,-0.1017,0.16135,0.064504,-0.036425
0.049932,-0.062127,0.12529,-0.10271,-0.12549
0.044726,0.0066156,0.0035335,0.068743,-0.044601
0.02573,-0.090845,0.23971,-0.0037789,-0.071558
0.069807,0.035185,0.11205,0.086793,0.22019
-0.030806,0.1687,0.12961,0.10518,-0.07407
-0.1208,0.044433,0.068475,-0.039088,0.042569
-0.079715,0.093035,-0.094667,-0.10718,0.1117
-0.0059737,-0.13201,0.04454,-0.12101,-0.025844
0.18551,0.10064,-0.092012,0.15072,-0.25196
0.021988,-0.020052,-0.16252,0.24495,0.077154
-0.12913,-0.16005,-0.027668,0.20679,0.0060311
-0.056721,-0.068928,-0.077449,-0.10404,0.06985
0.0674,-0.072784,-0.044294,0.030316,-0.023303
-0.089685,-0.072124,-0.010751,0.050833,0.12129
0.23924,0.11413,0.083514,0.079505,-0.155
0.089535,-0.12758,0.00019038,-0.064544,0.19896
0.065141,-0.10249,0.024004,0.18749,0.091331
0.17219,0.070541,0.033509,0.041472,0.099882
-0.026257,-0.10893,0.061858,0.13175,0.063082
0.011663,-0.077267,-0.0021143,0.091807,-0.2771
-0.12183,0.11433,-0.033047,-0.050754,0.10459
-0.22468,0.005615,0.0068946,-0.1416,0.019916
-0.00088474,0.058704,-0.21124,-0.17085,-0.20873
-0.09615,-0.12278,0.00185,0.032303,-0.017112
0.026344,0.10332,-0.044899,0.096456,-0.058787
0.0047958,-0.0061892,-0.075946,-0.021135,0.050192
-0.037895,-0.11148,0.0081052,-0.0048594,-0.0505
-0.048026,0.00383,0.065765,0.29015,0.10335
0.20392,0.0031959,0.017321,0.030989,-0.089001
-0.089132,-0.24064,-0.12637,0.051847,-0.025661
0.13597,-0.0030496,-0.086863,-0.12121,0.021962
-0.12458,-0.069107,0.093354,-0.020347,0.12242
0.051666,0.0049605,-0.027073,0.072976,-0.05048
-0.17026,-0.23193,0.050159,0.036653,-0.069848
0.031775,0.025912,0.12264,0.081048,-0.037138
-0.10029,0.007245,0.15763,0.0095686,-0.0069729
-0.033737,-0.085479,0.0020263,-0.018252,-0.30842
-0.13591,0.035678,-0.0066994,-0.015642,0.0021007
-0.15775,0.082612,0.0695,-0.19823,0.017663
-0.13179,0.15335,0.057537,0.02391,0.040664
-0.10795,0.14825,0.017192,-0.11285,0.071237
0.01555,-0.013707,-0.00056449,-0.090833,0.15414
-0.1024,-0.066749,-0.18657,-0.16481,0.23612
0.01985,0.17677,-0.045412,-0.029331,-0.1344
-0.29307,0.2184,-0.011987,-0.11182,-0.0046299
0.025491,0.18897,0.13611,-0.22354,-0.12244
0.0767,-0.18471,0.055809,0.10987,-0.0027095
0.17113,0.11586,0.00060304,0.094163,0.019943
-0.069784,0.17924,-0.03161,0.20329,0.019636
-0.10186,0.098008,0.039779,-0.17548,0.10156
-0.0013472,0.053059,0.051682,-0.11734,0.056616
-0.18236,0.027555,0.0085078,0.049784,0.1536
-0.084372,0.1903,-0.027196,-0.13452,-0.058691
-0.066777,-0.083072,-0.0682,-0.13637,-0.20551
0.14311,-0.037482,-0.037615,0.16113,0.018738
0.014907,-0.13546,0.16652,-0.04054,-0.00096093
0.071343,-0.1072,0.040082,-0.039934,0.036299
0.047515,0.027055,0.024325,-0.03607,-0.0033536
-0.020601,0.12158,0.033215,-0.0028939,-0.052974
-0.041816,-0.08834,-0.21872,0.032603,-0.01038
0.23165,0.20483,0.12656,-0.044583,-0.023133
0.078917,0.014093,-0.11694,0.073413,0.046238
-0.090188,0.076676,-0.184,-0.085644,0.0016535
-0.03888,-0.062746,0.094787,-0.087991,-0.10347
0.025778,-0.042067,-0.18202,-0.20681,0.015146
-0.038204,-0.16609,0.072185,0.063366,-0.087664
0.17259,-0.069259,0.014183,-0.0056152,0.028874
0.18679,-0.065271,0.037009,0.11761,-0.051342
0.037261,-0.2245,0.10777,0.089486,-0.097346
0.17006,-0.023348,0.087877,0.088676,-0.09723
-0.11196,-0.13362,0.086828,-0.024391,0.070136
0.10818,0.069584,0.1251,0.034337,-0.025861
-0.12194,-0.27109,-0.018333,-0.079799,0.058251
0.21246,0.0031955,-0.081017,-0.16458,-0.020953
0.011845,-0.023288,-0.031999,0.1801,0.072418
0.13856,0.053385,-0.10954,0.039554,-0.18537
-0.091255,-0.11914,-0.091878,0.086553,-0.095585
0.24787,0.096234,0.10476,0.10193,-0.31074
-0.037006,-0.10655,0.046837,0.28834,0.07364
0.04759,0.13334,0.041651,-0.014304,-0.10241
-0.21618,-0.059672,-0.077763,-0.058417,0.011271
0.091902,0.030114,-0.13318,-0.10129,-0.11467
0.1729,0.06644,0.25578,-0.055839,0.076836
0.055144,-0.13171,0.088079,0.049938,-0.066842
0.091162,-0.13327,-0.052616,0.045681,0.006297
-0.0014266,-0.21669,0.053604,0.22149,0.043384
-0.012062,0.057926,0.0013021,0.20791,0.032418
-0.16494,-0.040606,0.13358,0.10325,-0.063151
0.0066629,0.03507,-0.13559,-0.23525,0.16716
0.012229,0.066493,-0.10121,0.12082,-0.025144
-0.11327,-0.15292,-0.06507,-0.011353,0.11974
-0.013904,-0.11391,0.080588,-0.052463,-0.014845
0.12554,-0.017105,0.056353,0.00059341,0.098723
-0.0056063,-0.35282,-0.0037857,0.037402,0.20247
0.31481,-0.093183,0.21967,0.18524,0.089706
0.1113,-0.20948,-0.023202,0.22368,0.10172
0.1445,-0.030985,-0.061683,-0.0076781,-0.035359
-0.038991,-0.0059756,-0.077503,0.13777,0.1915
-0.093786,0.076768,-0.0042658,-0.051314,0.088606
-0.048065,0.050181,0.088904,-0.081985,-0.094155
0.015971,0.17711,0.016146,-0.074613,-0.22673
0.12704,0.18673,0.079217,0.075811,-0.077234
-0.025242,-0.035533,0.091249,-0.016263,0.089533
0.035458,0.16698,0.078295,0.092799,0.082161
-0.07226,0.13347,0.13876,-0.078223,0.095836
-0.1466,-0.048692,-0.061031,0.0035211,0.14027
-0.0092426,0.016826,0.064299,-0.098424,-0.028004
0.028302,0.10824,0.052167,-0.087722,0.13827
-0.01963,0.077777,-0.056153,-0.044809,-0.15107
-0.051045,0.243,0.025147,0.2006,0.039275
-0.10568,0.0054331,0.035544,-0.10279,-0.13641
0.020164,0.25775,0.019683,-0.067017,0.060169
-0.35134,-0.0011261,-0.23638,-0.31714,0.074165
-0.068699,0.18582,-0.018966,-0.12483,-0.01834
0.0063619,0.097179,-0.041023,2.1043e-05,0.060037
-0.028308,0.055806,0.09919,0.031324,-0.063488
-0.0099805,0.054714,0.18556,0.019852,0.15073
-0.18609,-0.025836,-0.031622,0.060582,-0.011677
-0.068478,0.21445,0.13183,-0.15758,0.0405
-0.090011,0.11425,-0.13725,-0.13848,-0.071412
-0.16366,0.15788,0.021408,0.040431,-0.00090801
0.09277,0.063577,0.031428,0.056326,-0.2176
0.19599,0.032741,-0.14623,0.16587,0.056798
-0.0011545,-0.069876,0.10762,-0.0061357,0.082402
-0.078954,0.21234,0.073654,0.019341,0.001171
-0.12346,0.14287,0.060761,-0.00065436,0.16056
-0.20525,0.055378,-0.0086219,-0.22284,0.048722
-0.10091,0.024787,0.14466,-0.19099,-0.26277
0.014213,0.11246,-0.058266,-0.15682,0.13228
-0.23362,-0.12876,-0.26256,-0.0045803,-0.053153
0.021323,0.073735,0.023589,-0.1682,0.08434
-0.045265,0.067833,-0.13419,0.067118,-0.051984
0.15685,-0.070543,-0.16476,-0.14085,-0.074754
0.090192,-0.058813,0.086731,-0.011942,-0.01947
0.0911,-0.017344,-0.0035571,0.17019,-0.11621
-0.12613,0.056159,-0.14996,-0.077352,0.072029
-0.019245,0.062357,0.14352,-0.13005,0.016773
0.32976,-0.10883,0.045737,0.043353,-0.094763
0.14686,-0.25085,0.061154,0.22908,-0.047153
0.30005,-0.27034,0.046048,0.058462,0.13006
0.21525,-0.20249,0.087736,0.16992,-0.051408
0.18343,-0.1891,0.032411,0.19055,-0.10649
0.25381,-0.19253,-0.11815,0.16307,-0.032639
0.2307,-0.0044385,-0.010857,0.29077,0.040771
-0.08666,-0.14363,-0.14841,0.30533,-0.01319
-0.04605,0.022228,-9.234e-05,0.084717,-0.012588
-0.20884,0.23932,0.21692,0.11173,-0.15275
-0.22285,0.16824,-0.20389,-0.26792,-0.075759
-0.068307,0.17517,0.055569,-0.065982,-0.1003
-0.2384,0.036028,0.10818,-0.10318,0.10119
-0.18703,0.23485,0.069352,-0.0061341,0.021656
0.00081289,0.088745,-0.12566,-0.042859,0.15345
-0.10398,-0.025622,-0.09031,-0.0369,0.15695
-0.15264,0.051701,-0.061124,-0.12143,-0.042397
-0.078724,0.087305,-0.095664,-0.14736,0.0052421
0.023706,0.13458,0.075675,0.0030461,-0.028496
-0.18288,0.12613,-0.00061074,-0.052243,-0.041202
-0.084597,0.18439,0.16716,0.011335,-0.0080623
-0.084836,0.073022,0.015003,-0.13979,-0.0040991
-0.10181,-0.0029748,-0.073161,0.016493,0.054192
-0.036125,0.16281,0.00077723,-0.026719,0.048192
-0.1191,-0.026339,0.091198,-0.059905,0.032248
0.078936,-0.010322,-0.060478,-0.03234,-0.06236
-0.11312,0.057249,-0.044305,0.14942,-0.098898
-0.069313,0.078054,-0.066193,0.040019,-0.076586
-0.2639,0.14726,-0.24455,-0.14421,-0.077738
-0.1045,0.099861,0.061728,-0.16788,-0.11981
-0.01359,0.017233,-0.0088324,-0.085736,-0.050275
0.21819,-0.078249,-0.011853,-0.0034325,0.086521
0.056249,-0.030997,-0.10708,0.29791,0.062363
0.010126,-0.17977,-0.12025,-0.02007,-0.22897
0.06776,-0.13869,0.14411,0.23447,-0.058961
0.089832,-0.084525,-0.12758,0.12975,-0.09069
-0.17906,-0.034321,-0.03614,0.028257,-0.14388
0.00098668,0.04499,-0.048259,-0.15227,0.032912
0.14017,-0.16676,0.039999,-0.031189,-0.020611
0.17526,-0.094921,-0.011702,0.22344,-0.0040137
0.048343,0.11025,-0.065636,0.069344,0.12817
0.083227,-0.052405,-0.13592,0.10237,0.048513
0.092572,-0.099655,0.12068,-0.025069,0.058225
0.038116,-0.13738,0.14473,0.14638,0.1526
0.11541,0.094063,0.07897,0.031627,-0.043497
0.047705,0.033006,0.075815,-0.089851,-0.077818
0.15814,0.018637,0.031699,0.038227,0.14453
0.14873,-0.0048614,0.014749,0.030661,-0.0023319
-0.051111,-0.24629,0.12945,0.1092,-0.068217
0.070554,0.17034,0.050145,0.35949,0.040397
0.018727,0.12168,0.07432,0.0092218,0.05514
-0.25321,0.020931,0.066745,-0.04329,-0.040552
-0.22944,0.19486,-0.022828,0.040462,-0.030113
-0.13757,-0.059472,-0.093582,-0.12955,-0.13015
0.03534,0.12666,-0.054741,0.013793,0.13944
0.0003779,-0.02728,-0.10445,0.057757,-0.072824
-0.045535,-0.036031,0.068371,-0.14979,0.052135
0.083418,-0.037193,-0.094413,0.056389,-0.18727
-0.033702,0.021944,-0.032924,0.072419,0.12227
0.004233,0.046777,-0.026485,0.13514,0.13818
-0.142,-0.06073,0.012889,-0.0060196,0.25131
0.066404,-0.020207,-0.15587,0.048397,0.0010173
0.11656,-0.1035,-0.06774,0.12423,-0.041121
0.074217,-0.13405,0.16383,0.097627,-0.053055
0.083224,-0.17158,0.085566,0.1582,0.053543
0.04522,0.15011,0.047446,-0.00031584,-0.088929
0.0075723,0.028865,-0.22574,0.0025542,0.14059
0.11876,0.21249,0.093317,0.015539,0.060062
0.15071,0.066396,-0.09178,-0.17999,-0.031293
0.10784,-0.28671,-0.16812,-0.023881,0.086553
0.24232,0.0042754,0.077998,-0.027932,0.19559
0.14922,-0.02239,0.060713,0.18637,0.076359
0.14249,-0.10773,0.082757,0.24669,-0.11948
0.027031,-0.13054,-0.10407,0.057841,-0.0074567
0.052854,-0.01651,0.28441,0.19111,0.0074825
-0.01724,0.063605,-0.14339,-0.076416,-0.056882
0.019343,0.030582,0.0074738,-0.074115,-0.081237
-0.12552,-0.13683,0.11553,0.13858,0.10858
-0.039287,0.082681,-0.079345,-0.05327,-0.070018
-0.061397,-0.10272,-0.049018,-0.046904,-0.089682
0.17502,-0.14529,-0.1635,0.15238,0.037999
0.025167,-0.10529,0.045589,0.16352,0.052558
0.052705,0.014323,-0.080812,-0.035618,0.033178
0.034574,-0.018858,0.17221,0.12711,0.10157
0.094177,-0.14117,0.13205,-0.056322,0.028076
0.067158,-0.21508,-0.086884,0.13038,0.096091
0.19507,0.071193,0.14406,0.052209,-0.044565
0.25142,-0.10577,-0.1292,-0.13195,0.090541
0.20505,-0.073795,0.010514,0.083635,0.025505
0.17178,0.036699,0.090388,0.21256,0.020822
0.025566,-0.13183,-0.0098321,0.12302,0.20539
0.12024,0.12462,-0.043314,0.12424,0.13434
0.054627,0.041771,-0.0045551,-0.14309,0.041251
-0.1099,-0.012826,0.059653,-0.058482,0.098361
0.037999,-0.042225,0.082044,-0.1171,-0.21259
-0.021599,-0.011284,-0.027912,0.035055,0.1361
-0.017294,-0.0010521,-0.019361,-0.11746,-0.0099479
0.079027,-0.025621,-0.075145,-0.052576,0.065351
0.019282,0.014677,-0.034181,0.0091258,0.022843
0.023131,0.0023901,-0.098274,0.032158,-0.012273
-0.078151,0.11004,-0.14055,-0.076006,0.10634
0.0005833,0.060968,-0.017338,0.01788,0.15137
-0.0386,0.11903,0.026436,-0.16059,-0.021204
-0.090051,-0.039783,-0.027248,-0.043373,0.11034
-0.079819,0.077666,-0.12652,0.037215,-0.0033073
-0.11688,-0.023172,0.11661,0.05396,0.11321
-0.061416,0.12165,-0.006502,0.0041929,0.061699
0.1483,0.050174,-0.036357,-0.16826,-0.035595
0.079088,-0.11638,0.010443,-0.19329,-0.14529
0.1053,0.081326,-0.049421,0.10453,-0.21409
-0.17372,0.030773,0.038807,0.22916,0.18663
-0.14836,0.020071,0.056005,-0.088386,0.019039
0.0033723,0.092481,0.042149,-0.022627,0.060268
-0.14307,-0.030577,0.068566,0.065646,0.07539
-0.14385,0.13509,-0.0057782,-0.043815,0.051219
-0.03953,0.030085,0.11879,-0.24326,-0.11871
-0.036487,0.087025,-0.18947,-0.27275,0.15072
-0.074611,-0.057301,0.15122,0.15018,0.076615
0.091598,0.079025,0.065592,-0.055215,-0.011775
-0.025959,-0.016981,0.035796,0.028961,-0.069517
-0.026755,-0.017997,-0.079163,-0.024889,-0.050271
-0.096774,0.15154,0.012067,-0.19457,0.026172
-0.087453,0.11263,0.053936,-0.19875,0.18782
-0.013855,-0.060879,-0.087722,-0.092677,0.09975
0.16552,0.018513,0.051656,-0.095965,0.030804
-0.23075,-0.064853,0.13035,-0.035012,0.015024
-0.10223,0.13019,-0.0046509,-0.16958,0.17571
-0.1221,-0.12907,-0.051861,-0.17512,-0.10287
0.17196,-0.12863,-0.036694,-0.10262,-0.28412
0.19562,0.085553,0.039462,0.045228,0.11199
0.023461,-0.096041,0.087879,-0.13038,0.11189
0.17139,0.041046,0.16319,0.048169,0.12428
-0.028205,-0.099681,0.14368,0.10376,0.026878
0.075495,-0.0017019,0.062949,-0.12681,-0.13473
-0.30465,0.079101,-0.0023869,0.044188,-0.10854
-0.12036,0.24679,0.33721,-0.15672,-0.012801
-0.081947,0.036501,-0.011595,-0.2077,-0.0083782
-0.1076,-0.098221,-0.053861,0.1735,0.14785
0.037907,-0.048481,-0.16012,-0.078387,-0.02732
